split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,noise_pattern_pred,injected_noise,oof_folds_ok,dataset,model,rep
train_oof,quantile,0.0,0,625,5.04,4.8423195727399095,1.6957021642989774,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,626,5.12,4.836663778935656,1.6957086936993164,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,627,5.03,4.877811576708662,1.699953215144773,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,628,5.5,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,629,5.72,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,630,6.77,4.913506507873535,1.703583401925716,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,631,6.1,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,632,5.06,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,633,5.92,4.852250243987997,1.6955551247254266,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,634,4.52,4.869583283644337,1.683389353895597,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,635,5.75,4.845177443868965,1.7000535876241654,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,636,4.73,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,637,4.54,4.832626368391686,1.6957100954688338,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,638,6.26,4.881344054276894,1.6956211421534906,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,639,6.04,5.089507034435904,1.6813462060174613,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,640,6.13,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,641,6.29,5.274356724275919,1.6548445813959192,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,642,7.75,4.832746107973612,1.6957100939604552,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,643,6.05,5.288103149258614,1.6384827128935313,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,644,6.3,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,645,7.3,4.994094729552145,1.6984856695005341,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,646,6.37,5.375301851223832,1.6175710359217201,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,647,5.72,5.3841492756454645,1.6103755437019682,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,648,7.0,5.131368751633814,1.6710071154508426,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,649,5.85,4.919670691910929,1.694214272618306,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,650,5.55,5.046238597403001,1.6941706951510316,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,651,6.8,4.913506507873535,1.7035834019253286,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,652,5.54,5.099910389618236,1.6933060625634968,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,653,5.96,5.090297115021266,1.693464424357753,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,654,5.49,4.832853899580467,1.6957100687280209,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,655,5.33,5.075774793318368,1.5765433275477783,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,656,5.47,5.094104781394156,1.5736757430969353,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,657,5.5,4.857715436284261,1.7000398114526991,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,658,6.1,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,659,4.7,4.913506507873535,1.7035834019261034,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,660,5.64,5.129482796909058,1.6919634417120155,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,661,6.605,4.87645930735649,1.6999927981160994,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,662,4.74,4.913506507873535,1.703583401925716,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,663,6.29,5.120884237591174,1.688170139296851,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,664,5.17,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,665,5.17,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,666,8.32,4.913506507873535,1.7035834019261034,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,667,5.38,4.834639066873865,1.695709923253104,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,668,6.7,4.913506507873535,1.703583401925716,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,669,5.31,4.853495995454303,1.7000499672516225,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,670,5.39,4.941296983567479,1.6346118430782357,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,671,4.84,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,672,5.04,5.112579036269315,1.6624858780641472,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,673,6.84,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,674,6.86,4.913506507873535,1.7035834019253286,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,675,6.87,5.719474963285957,1.5859956874936727,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,676,6.7,5.415794308779916,1.6157312674909508,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,677,7.0,4.913506507873535,1.7035834019261034,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,678,7.46,4.913506507873535,1.7035834019261034,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,679,6.78,5.506767960074549,1.6716824823136585,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,680,7.11,5.579200830621241,1.6595428320415702,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,681,6.57,5.5800735824094705,1.665488510816069,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,682,7.46,4.897380090816628,1.6951492191626347,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,683,6.82,4.924200430867823,1.699742583766858,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,684,6.52,4.944709722002056,1.6984459107798289,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,685,6.7,4.925556075108139,1.699622385827686,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,686,4.59,4.832512895271574,1.6957100960130578,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,687,5.3,5.350729023738609,1.2940896176719945,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,688,5.9,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,689,5.02,4.8325189155353785,1.6957100960111058,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,690,5.8,4.843088630799575,1.7000543783866897,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,691,4.92,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,692,4.7,4.887939357998422,1.6941396994108213,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,693,5.18,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,694,4.69,4.8558482095215,1.695650981340591,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,695,5.43,4.909874876198053,1.6941507298220437,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,696,5.45,4.839527472037487,1.695705476823388,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,697,5.28,5.4376891609667775,1.5814785585013402,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,698,5.42,4.920184105288655,1.6797569263943082,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,699,5.39,5.078399638912353,1.6589020695297672,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,700,4.63,4.925928546061177,1.673407361780797,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,701,5.52,5.152671094183372,1.6292296227929275,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,702,5.07,4.973234596029794,1.679247328059672,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,703,4.72,4.850606508090403,1.6788990613767756,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,704,5.09,5.152558108640314,1.6576372797653356,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,705,4.57,4.986358989430482,1.6718984182001422,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,706,5.39,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,707,4.97,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,708,5.31,4.913506507873535,1.703583401925716,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,709,4.92,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,710,5.35,4.913506507873535,1.703583401925716,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,711,4.39,4.913506507873535,1.703583401925716,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,712,4.59,4.913506507873535,1.7035834019255223,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,713,5.16,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,714,4.82,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,715,4.96,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,716,5.27,5.12632123908722,1.6683195447813646,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,717,5.0,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,718,5.4,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,719,5.45,5.12632123908722,1.6683195447813646,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,720,5.87,4.989488686094738,1.6935276258924181,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,721,5.75,5.003433189266058,1.6928947181160843,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,722,5.03,5.016759349022375,1.6928656952004986,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,723,4.92,4.914537102051371,1.6949691310671902,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,724,4.96,5.014370904752724,1.687910917852733,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,725,5.24,5.176478648043969,1.685396514276867,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,726,4.54,4.879050685311503,1.697665039916795,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,727,4.7,5.017499215152448,1.6923734897874523,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,728,4.26,5.1018690541675475,1.6898006969859334,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,729,6.34,4.832573979206442,1.6957100956780995,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,730,6.04,4.957439562867637,1.6944081371909143,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,731,5.85,4.8504494940369325,1.6956809633475605,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,732,6.17,5.322589277784487,1.6646075903967128,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,733,6.52,5.811824687983773,1.6116566985522744,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,734,6.8,5.116315212056774,1.693285727691246,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,735,6.6,5.784288419621217,1.6197098713518767,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,736,6.52,5.071706391822248,1.695449366066251,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,737,6.6,6.120353254276191,1.5461929595043205,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,738,6.62,4.873235759486681,1.6999761506372935,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,739,6.47,4.913506507873535,1.703583401925716,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,740,5.96,5.245182179763918,1.6713170946365972,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,741,6.05,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,742,6.21,4.835869522687579,1.6957083007004226,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,743,5.96,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,744,6.1,4.843073789852446,1.700054442348571,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,745,5.66,5.147800784128344,1.6808687986640696,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,746,4.8,4.9357284521951845,1.6945662733495588,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,747,4.74,4.940553496640073,1.6521345237920462,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,748,4.54,4.839632654673431,1.6946173838283776,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,749,4.9,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,750,6.09,5.1915830683901065,1.6904933536138609,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,751,6.1,4.84576394781181,1.7000539566596788,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,752,6.49,4.847314207848043,1.700053590662121,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,753,5.3,4.899153785394454,1.699618645839955,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,754,5.99,4.8403895378960184,1.6957057937576139,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,755,5.18,4.832918334932731,1.695710017258236,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,756,6.06,4.843909907831418,1.7000543989521826,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,757,7.96,5.651155429513479,1.3136957251879846,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,758,6.07,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,759,6.06,4.8430753699888,1.700054443110866,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,760,5.73,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,761,6.01,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,762,5.69,4.913506507873535,1.7035834019259095,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,763,5.73,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,764,6.04,5.341247558533277,1.3908150899894727,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,765,6.36,5.523404045789271,1.358297797121134,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,766,5.44,5.500175522096775,1.5805381114186303,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,767,5.89,5.378800383989293,1.3885273553989481,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,768,5.55,5.522279437819326,1.3559718717063725,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,769,4.89,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,770,5.53,4.844170097086697,1.7000543723053223,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,771,6.72,4.913506507873535,1.703583401924554,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,772,5.7,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,773,5.32,4.834713468813425,1.6957098923904583,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,774,5.68,4.859490874317322,1.695679042580782,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,775,5.85,4.8409046255131924,1.695707106633808,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,776,6.4,4.96817393647707,1.699249771690492,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,777,6.82,5.625798869688196,1.637823467454306,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,778,5.25,4.977451044309681,1.699109504594204,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,779,6.15,5.682420178636713,1.6246156748853735,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,780,5.48,4.852148014578803,1.6956755337264335,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,781,5.02,4.991487239886455,1.694561954878558,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,782,5.16,4.913506507873535,1.7035834019259095,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,783,5.09,4.943692695680379,1.6937315133737219,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,784,5.54,4.96251978417363,1.6878016314532773,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,785,5.46,5.112285823810693,1.1524315863550967,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,786,5.28,5.184640505287763,1.1467172996729178,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,787,5.82,4.898505224985476,1.6998964128758762,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,788,6.03,4.864269759014549,1.7000312612093476,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,789,5.1,4.83263520169363,1.6957100950371684,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,790,4.6,4.835824805039965,1.6957093796242992,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,791,5.61,4.9733312442245285,1.6990932681750077,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,792,5.89,4.834528588269014,1.6957097838017456,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,793,5.6,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,794,6.0,5.658349648990154,1.5980007550038275,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,795,5.75,5.736592214351033,1.4063263372743628,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,796,5.36,5.076885820868341,1.6924568433559621,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,797,5.05,5.0431109010043125,1.693452956096374,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,798,6.4,4.999030346250286,1.698796438411802,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,799,6.7,4.8330975254856705,1.6957100740555968,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,800,6.33,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,801,7.92,4.913506507873535,1.7035834019261034,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,802,5.12,4.850385213948745,1.6999890162079407,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,803,5.8,4.913506507873535,1.7035834019261034,0.0,0.1,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,804,7.38,4.838848161771578,1.6957081844329402,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
train_oof,quantile,0.0,0,805,4.7,4.845041463826864,1.7000530362876216,0.0,2.0,,0.0,3,ChEMBL-hERG-Ki,GP,ECFP4
