pyg_position,gdb9_sdf_row_zero_based,qm9_name,smiles_from_pyg,listed_as_uncharacterised,rdkit_failure
49002,50166,gdb_50167,[H]C(=O)[C@@]1([H])C([H])([H])C234OC2([H])(C3([H])[H])[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
49008,50172,gdb_50173,[H]C(=O)N1C([H])([H])C234OC2([H])(C3([H])[H])[C@@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
49055,50219,gdb_50220,[H]C(=O)[C@@]1([H])C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
49056,50220,gdb_50221,[H]C(=O)[C@@]1([H])N([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
49059,50223,gdb_50224,[H]C(=O)[C@@]1([H])O[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
49061,50225,gdb_50226,[H]C(=O)N1C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
50033,51198,gdb_51199,[H][N-][C+]([H])O[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
50037,51202,gdb_51203,[H]C(=O)C([H])([H])[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
50040,51205,gdb_51206,[H]C(=O)C([H])([H])[C@]12N([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
50041,51206,gdb_51207,[H]C(=O)C([H])([H])C123OC14([H])[C@]2([H])C([H])([H])[C@]43[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
50042,51207,gdb_51208,[H]C(=O)C([H])([H])C123OC14([H])[C@]2([H])N([H])[C@]43[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
50045,51210,gdb_51211,[H]C(=O)N([H])[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
50049,51214,gdb_51215,[H]C(=O)O[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
50177,51343,gdb_51344,[H][N-][C+]([H])O[C@]1([H])[C@@]2([H])C34([H])OC23([H])[C@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
50181,51347,gdb_51348,[H]C(=O)C([H])([H])[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
50184,51350,gdb_51351,[H]C(=O)C([H])([H])[NH+]1[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
50187,51353,gdb_51354,[H]C(=O)N([H])[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
50190,51356,gdb_51357,[H]C(=O)O[C@]1([H])[C@@]2([H])C34([H])OC23([H])[C@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
50919,52086,gdb_52087,[H][N-][C+]([H])OC([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
50922,52089,gdb_52090,[H]C(=O)C([H])([H])C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
50928,52095,gdb_52096,[H]C(=O)N([H])C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
50931,52098,gdb_52099,[H]C(=O)OC([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
50972,52139,gdb_52140,[H][N-][C+]([H])OC([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
50975,52142,gdb_52143,[H]C(=O)C([H])([H])C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
50978,52145,gdb_52146,[H]C(=O)C([H])([H])N([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
50980,52147,gdb_52148,[H]C(=O)C([H])([H])OC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
50982,52149,gdb_52150,[H]C(=O)N([H])C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
50985,52152,gdb_52153,[H]C(=O)OC([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
51597,52768,gdb_52769,[H]C([H])([H])C#CC1(C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
51601,52772,gdb_52773,[H]OC1(C#CC([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
51764,52935,gdb_52936,[H]C([H])([H])C#CC123OC1([H])(C2([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
51852,53023,gdb_53024,[H]C([H])([H])C#C[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
51855,53026,gdb_53027,[H]N1[C@]2([H])C34([H])OC23([H])[C@@]14C#CC([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
51856,53027,gdb_53028,[H]C([H])([H])C#CC123OC14([H])[C@]2([H])C([H])([H])[C@]43[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
51957,53128,gdb_53129,[H]C([H])([H])C#C[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
51976,53147,gdb_53148,[H]C([H])([H])C#C[C@@]1([H])C23([H])OC12(C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
51988,53159,gdb_53160,[H]C([H])([H])C#C[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
51989,53160,gdb_53161,[H]O[C@]1([H])C23([H])OC12([H])[C@]3([H])C#CC([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
52375,53548,gdb_53549,[H]C([H])([H])C#CC([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
52391,53564,gdb_53565,[H]C([H])([H])C#CC([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
52843,54092,gdb_54093,[H]C([H])([H])C(=O)C1(C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
52847,54096,gdb_54097,[H]OC1(C(=O)C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
52849,54099,gdb_54100,[H]N([H])C(=O)C1(C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
52853,54103,gdb_54104,[H]N([H])C(=O)C1(N([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
52856,54106,gdb_54107,[H]OC1(C(=O)N([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
53087,54380,gdb_54381,[H]C([H])([H])C(=O)C123OC1(C([H])([H])[H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
53091,54384,gdb_54385,[H]N([H])C(=O)C123OC1(C([H])([H])[H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
53243,54551,gdb_54552,[H]C([H])([H])C(=O)[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
53246,54554,gdb_54555,[H]N1[C@]2([H])C34([H])OC23([H])[C@@]14C(=O)C([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
53247,54555,gdb_54556,[H]C([H])([H])C(=O)C123OC14([H])[C@]2([H])C([H])([H])[C@]43[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
53248,54556,gdb_54557,[H]N1[C@@]2([H])C34([H])OC23(C(=O)C([H])([H])[H])[C@]14[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
53252,54560,gdb_54561,[H]N([H])C(=O)[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
53255,54563,gdb_54564,[H]N([H])C(=O)[C@]12N([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
53256,54564,gdb_54565,[H]N([H])C(=O)C123OC14([H])[C@]2([H])C([H])([H])[C@]43[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
53257,54565,gdb_54566,[H]N([H])C(=O)C123OC14([H])[C@]2([H])N([H])[C@]43[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
53390,54710,gdb_54711,[H]C([H])([H])C(=O)[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
53393,54713,gdb_54714,[H]C([H])([H])C(=O)N1[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
53397,54717,gdb_54718,[H]N([H])C(=O)[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
53400,54720,gdb_54721,[H]N([H])C(=O)N1[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
53432,54755,gdb_54756,[H]C([H])([H])C(=O)[C@@]1([H])C23([H])OC12(C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
53439,54763,gdb_54764,[H]N([H])C(=O)[C@]1([H])C23([H])OC12(C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
54280,55739,gdb_55740,[H]C([H])([H])C(=O)C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
54287,55746,gdb_55747,[H]N([H])C(=O)C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
54328,55792,gdb_55793,[H][N-]C(OC1([H])C23([H])OC12([H])C3([H])[H])C([H])([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
54330,55794,gdb_55795,[H]C([H])([H])C(=O)C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
54334,55798,gdb_55799,[H]N(C(=O)C([H])([H])[H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
54336,55800,gdb_55801,[H]C([H])([H])C(=O)OC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
54338,55802,gdb_55803,[H]N([H])C(=O)C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
54342,55806,gdb_55807,[H]N([H])C(=O)N([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
54344,55808,gdb_55809,[H]N([H])C(=O)OC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
55207,56740,gdb_56741,[H]C#C[C@]([H])(C([H])([H])[H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
55210,56743,gdb_56744,[H]C([H])([H])[C@@]([H])(C#N)C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
55214,56747,gdb_56748,[H]N([H])[C@@]([H])(C#N)C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
55217,56750,gdb_56751,[H]C#C[C@]([H])(O[H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
55221,56754,gdb_56755,[H]O[C@@]([H])(C#N)C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
55296,56829,gdb_56830,[H]C#C[C@]([H])(C([H])([H])[H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
55298,56831,gdb_56832,[H]C([H])([H])[C@@]([H])(C#N)C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
55302,56835,gdb_56836,[H]N([H])[C@@]([H])(C#N)C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
55305,56838,gdb_56839,[H]C#C[C@]([H])(O[H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
55308,56841,gdb_56842,[H]O[C@@]([H])(C#N)C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
55828,57378,gdb_57379,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
55831,57381,gdb_57382,[H]OC(C([H])([H])[H])(C([H])([H])[H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
55851,57401,gdb_57402,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 15 C, 5, is greater than permitted"
55853,57403,gdb_57404,[H]OC(C([H])([H])[H])(C([H])([H])[H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
56859,58428,gdb_58429,[H]C([H])([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 15 C, 5, is greater than permitted"
56861,58430,gdb_58431,[H]OC1(C([H])(C([H])([H])[H])C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
56863,58432,gdb_58433,[H]O[C@]([H])(C([H])([H])[H])C1(C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
56866,58435,gdb_58436,[H]OC1([C@]([H])(O[H])C([H])([H])[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
57166,58738,gdb_58739,[H]C([H])([H])C([H])(C([H])([H])[H])C123OC1(C([H])([H])[H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
57169,58741,gdb_58742,[H]O[C@]([H])(C([H])([H])[H])C123OC1(C([H])([H])[H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
57180,58752,gdb_58753,[H]C([H])([H])C([H])(C([H])([H])[H])C123OC1([H])(C2([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
57185,58757,gdb_58758,[H]O[C@]([H])(C([H])([H])[H])C123OC1([H])(C2([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
57343,58915,gdb_58916,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 16 C, 5, is greater than permitted"
57346,58918,gdb_58919,[H]N1[C@]2([H])C34([H])OC23([H])[C@@]14C([H])(C([H])([H])[H])C([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
57347,58919,gdb_58920,[H]C([H])([H])C([H])(C([H])([H])[H])C123OC14([H])[C@]2([H])C([H])([H])[C@]43[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
57351,58923,gdb_58924,[H]O[C@]([H])(C([H])([H])[H])[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
57354,58926,gdb_58927,[H]O[C@]([H])(C([H])([H])[H])[C@]12N([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
57355,58927,gdb_58928,[H]O[C@]([H])(C([H])([H])[H])C123OC14([H])[C@]2([H])C([H])([H])[C@]43[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
57356,58928,gdb_58929,[H]O[C@]([H])(C([H])([H])[H])C123OC14([H])[C@]2([H])N([H])[C@]43[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
57358,58930,gdb_58931,[H]C([H])([H])[NH+](C([H])([H])[H])[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 15 C, 5, is greater than permitted"
57557,59130,gdb_59131,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
57560,59133,gdb_59134,[H]C([H])([H])C([H])([NH+]1[C@]2([H])C34([H])OC23([H])[C@@]14[H])C([H])([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
57564,59137,gdb_59138,[H]O[C@]([H])(C([H])([H])[H])[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
57603,59176,gdb_59177,[H]C([H])([H])C([H])(C([H])([H])[H])[C@@]1([H])C23([H])OC12(C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
57607,59180,gdb_59181,[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])C23([H])OC12(C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
57622,59195,gdb_59196,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
57623,59196,gdb_59197,[H]O[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])(C([H])([H])[H])C([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
57628,59201,gdb_59202,[H]O[C@]([H])(C([H])([H])[H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
57629,59202,gdb_59203,[H]O[C@]([H])(C([H])([H])[H])[C@]1([H])C23([H])OC12([H])[C@]3([H])O[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
57630,59203,gdb_59204,[H]C([H])([H])[NH+](C([H])([H])[H])[C@]1([H])C23([H])OC12([H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
57632,59205,gdb_59206,[H]O[C@]1([H])C23([H])OC12([H])[C@]3([H])[NH+](C([H])([H])[H])C([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
58502,60093,gdb_60094,[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
58507,60098,gdb_60099,[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
58542,60133,gdb_60134,[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 15 C, 5, is greater than permitted"
58544,60135,gdb_60136,[H]C([H])([H])C([H])(OC1([H])C23([H])OC12([H])C3([H])[H])C([H])([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
58546,60137,gdb_60138,[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
59267,60888,gdb_60889,[H]C(=O)[C@]([H])(C([H])([H])[H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
59272,60893,gdb_60894,[H]O[C@@]([H])(C([H])=O)C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
59312,60933,gdb_60934,[H]C(=O)[C@]([H])(C([H])([H])[H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
59316,60937,gdb_60938,[H]C(=O)N(C([H])([H])[H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
59318,60939,gdb_60940,[H]O[C@@]([H])(C([H])=O)C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
60636,62297,gdb_62298,[H]C#C[C@]1(C([H])([H])[H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
60640,62301,gdb_62302,[H]C([H])([H])[C@]1(C#N)[C@@]2([H])C34([H])OC23([H])[C@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
60643,62304,gdb_62305,[H]N([H])[C@]1(C#N)[C@@]2([H])C34([H])OC23([H])[C@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
60646,62307,gdb_62308,[H]C#C[C@]1(O[H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
60650,62311,gdb_62312,[H]O[C@]1(C#N)[C@@]2([H])C34([H])OC23([H])[C@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
60979,62640,gdb_62641,[H]C([H])([H])C1(C([H])([H])[H])[C@@]2([H])C34([H])OC23(C([H])([H])[H])[C@]14[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
60984,62645,gdb_62646,[H]O[C@]1(C([H])([H])[H])[C@@]2([H])C34([H])OC23(C([H])([H])[H])[C@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
60990,62651,gdb_62652,[H]C([H])([H])C1(C([H])([H])[H])[C@]2([H])C34([H])OC23([H])[C@@]14C([H])([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
60991,62652,gdb_62653,[H]O[C@]12C(C([H])([H])[H])(C([H])([H])[H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
60998,62659,gdb_62660,[H]O[C@]1(C([H])([H])[H])[C@]2([H])C34([H])OC23([H])[C@@]14C([H])([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
60999,62660,gdb_62661,[H]O[C@]1(C([H])([H])[H])[C@]2([H])C34([H])OC23([H])[C@@]14O[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
61148,62809,gdb_62810,[H]C#CC123OC1([H])(C2([H])[H])C3(C([H])([H])[H])C([H])([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
61149,62810,gdb_62811,[H]C([H])([H])C1(C([H])([H])[H])C23([H])OC12(C#N)C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
61153,62814,gdb_62815,[H]N([H])[C@]1(C([H])([H])[H])C23([H])OC12(C#N)C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
61159,62820,gdb_62821,[H]O[C@]1(C([H])([H])[H])C23([H])OC12(C#N)C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
61161,62822,gdb_62823,[H]C(=O)C123OC1([H])(C2([H])[H])C3(C([H])([H])[H])C([H])([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
61165,62826,gdb_62827,[H]O[C@]1(C([H])([H])[H])C23([H])OC12(C([H])=O)C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
61171,62832,gdb_62833,[H]C([H])([H])C1(C([H])([H])[H])C23([H])OC124C([H])([H])C([H])([H])[C@@]34[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
