split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,injected_noise,dataset,model,rep,oof_folds_ok,task_model,task_dataset,task_rep,task_strategy
test,legacy,1.0,4,19,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,0,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,1,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,2,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,3,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,4,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,5,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,6,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,7,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,8,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,9,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,10,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,11,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,12,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,13,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,14,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,15,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,16,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,17,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,18,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,19,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,20,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,21,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,22,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,23,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,24,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,25,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,26,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,27,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,28,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,29,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,30,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,31,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,32,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,33,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,34,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,35,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,36,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,37,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,38,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,39,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,40,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,41,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,42,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,43,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,44,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,45,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,46,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,47,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,48,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.0,0,49,1.0,,,0.0,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,0,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,1,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,2,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,3,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,4,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,5,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,6,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,7,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,8,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,9,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,10,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,11,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,12,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,13,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,14,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,15,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,16,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,17,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,18,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,19,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,20,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,21,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,22,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,23,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,24,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,25,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,26,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,27,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,28,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,29,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,30,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,31,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,32,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,33,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,34,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,35,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,36,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,37,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,38,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,39,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,40,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,41,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,42,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,43,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,44,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,45,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,46,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,47,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,48,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.1,0,49,1.0,,,0.1,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,0,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,1,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,2,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,3,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,4,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,5,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,6,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,7,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,8,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,9,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,10,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,11,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,12,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,13,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,14,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,15,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,16,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,17,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,18,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,19,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,20,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,21,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,22,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,23,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,24,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,25,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,26,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,27,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,28,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,29,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,30,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,31,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,32,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,33,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,34,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,35,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,36,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,37,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,38,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,39,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,40,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,41,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,42,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,43,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,44,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,45,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,46,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,47,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,48,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.2,0,49,1.0,,,0.2,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,0,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,1,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,2,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,3,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,4,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,5,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,6,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,7,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,8,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,9,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,10,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,11,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,12,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,13,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,14,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,15,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,16,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,17,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,18,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,19,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,20,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,21,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,22,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,23,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,24,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,25,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,26,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,27,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,28,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,29,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,30,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,31,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,32,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,33,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,34,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,35,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,36,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,37,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,38,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,39,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,40,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,41,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,42,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,43,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,44,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,45,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,46,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,47,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,48,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.3,0,49,1.0,,,0.3,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,0,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,1,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,2,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,3,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,4,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,5,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,6,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
